   PHOTONS EACH PULSE E=    1.01494        0.0000040240        0.0000094588        0.0000040240        0.0000094588
   PHOTONS EACH PULSE E=    1.02540        0.0000041265        0.0000098036        0.0000041265        0.0000098036
   PHOTONS EACH PULSE E=    1.03586        0.0000042300        0.0000098910        0.0000042300        0.0000098910
   PHOTONS EACH PULSE E=    1.04633        0.0000043328        0.0000098244        0.0000043328        0.0000098244
   PHOTONS EACH PULSE E=    1.05679        0.0000044365        0.0000099047        0.0000044365        0.0000099047
   PHOTONS EACH PULSE E=    1.06725        0.0000045404        0.0000099370        0.0000045404        0.0000099370
   PHOTONS EACH PULSE E=    1.07772        0.0000046446        0.0000099523        0.0000046446        0.0000099523
   PHOTONS EACH PULSE E=    1.08818        0.0000047490        0.0000099849        0.0000047490        0.0000099849
   PHOTONS EACH PULSE E=    1.09864        0.0000048539        0.0000100193        0.0000048539        0.0000100193
   PHOTONS EACH PULSE E=    1.10911        0.0000049589        0.0000100424        0.0000049589        0.0000100424
   PHOTONS EACH PULSE E=    1.11957        0.0000050641        0.0000100537        0.0000050641        0.0000100537
   PHOTONS EACH PULSE E=    1.13003        0.0000051694        0.0000100563        0.0000051694        0.0000100563
   PHOTONS EACH PULSE E=    1.14049        0.0000052745        0.0000100496        0.0000052745        0.0000100496
   PHOTONS EACH PULSE E=    1.15096        0.0000053795        0.0000100299        0.0000053795        0.0000100299
   PHOTONS EACH PULSE E=    1.16142        0.0000054840        0.0000099926        0.0000054840        0.0000099926
   PHOTONS EACH PULSE E=    1.17188        0.0000055880        0.0000099344        0.0000055880        0.0000099344
   PHOTONS EACH PULSE E=    1.18235        0.0000056910        0.0000098525        0.0000056910        0.0000098525
   PHOTONS EACH PULSE E=    1.19281        0.0000057930        0.0000097485        0.0000057930        0.0000097485
   PHOTONS EACH PULSE E=    1.20327        0.0000058939        0.0000096433        0.0000058939        0.0000096433
   PHOTONS EACH PULSE E=    1.21374        0.0000059951        0.0000096707        0.0000059951        0.0000096707
   PHOTONS EACH PULSE E=    1.22420        0.0000061073        0.0000107178        0.0000061073        0.0000107178
   PHOTONS EACH PULSE E=    1.23466        0.0000062725        0.0000157948        0.0000062725        0.0000157948
   PHOTONS EACH PULSE E=    1.24513        0.0000064431        0.0000162997        0.0000064431        0.0000162997
   PHOTONS EACH PULSE E=    1.25559        0.0000065864        0.0000136968        0.0000065864        0.0000136968
   PHOTONS EACH PULSE E=    1.26605        0.0000067159        0.0000123765        0.0000067159        0.0000123765
   PHOTONS EACH PULSE E=    1.27652        0.0000068382        0.0000116916        0.0000068382        0.0000116916
   PHOTONS EACH PULSE E=    1.28698        0.0000069623        0.0000118606        0.0000069623        0.0000118606
   PHOTONS EACH PULSE E=    1.29744        0.0000071265        0.0000156930        0.0000071265        0.0000156930
   PHOTONS EACH PULSE E=    1.30791        0.0000072900        0.0000156215        0.0000072900        0.0000156215
   PHOTONS EACH PULSE E=    1.31837        0.0000074215        0.0000125677        0.0000074215        0.0000125677
   PHOTONS EACH PULSE E=    1.32883        0.0000075430        0.0000116096        0.0000075430        0.0000116096
   PHOTONS EACH PULSE E=    1.33930        0.0000076592        0.0000111101        0.0000076592        0.0000111101
   PHOTONS EACH PULSE E=    1.34976        0.0000077719        0.0000107654        0.0000077719        0.0000107654
   PHOTONS EACH PULSE E=    1.36022        0.0000078816        0.0000104901        0.0000078816        0.0000104901
   PHOTONS EACH PULSE E=    1.37069        0.0000079889        0.0000102520        0.0000079889        0.0000102520
   PHOTONS EACH PULSE E=    1.38115        0.0000080939        0.0000100376        0.0000080939        0.0000100376
   PHOTONS EACH PULSE E=    1.39161        0.0000081969        0.0000098416        0.0000081969        0.0000098416
   PHOTONS EACH PULSE E=    1.40208        0.0000082980        0.0000096640        0.0000082980        0.0000096640
   PHOTONS EACH PULSE E=    1.41254        0.0000083975        0.0000095111        0.0000083975        0.0000095111
   PHOTONS EACH PULSE E=    1.42300        0.0000084959        0.0000094033        0.0000084959        0.0000094033
   PHOTONS EACH PULSE E=    1.43347        0.0000085941        0.0000093849        0.0000085941        0.0000093849
   PHOTONS EACH PULSE E=    1.44393        0.0000086949        0.0000096340        0.0000086949        0.0000096340
   PHOTONS EACH PULSE E=    1.45439        0.0000088039        0.0000104215        0.0000088039        0.0000104215
   PHOTONS EACH PULSE E=    1.46486        0.0000088695        0.0000062674        0.0000088695        0.0000062674
   PHOTONS EACH PULSE E=    1.47532        0.0000089417        0.0000068980        0.0000089417        0.0000068980
   PHOTONS EACH PULSE E=    1.48578        0.0000090155        0.0000070531        0.0000090155        0.0000070531
   PHOTONS EACH PULSE E=    1.49625        0.0000090895        0.0000070754        0.0000090895        0.0000070754
   PHOTONS EACH PULSE E=    1.50671        0.0000091640        0.0000071187        0.0000091640        0.0000071187
   PHOTONS EACH PULSE E=    1.51717        0.0000092410        0.0000073554        0.0000092410        0.0000073554
   PHOTONS EACH PULSE E=    1.52764        0.0000093288        0.0000083919        0.0000093288        0.0000083919
   PHOTONS EACH PULSE E=    1.53810        0.0000094636        0.0000128809        0.0000094636        0.0000128809
   PHOTONS EACH PULSE E=    1.54856        0.0000095570        0.0000089320        0.0000095570        0.0000089320
   PHOTONS EACH PULSE E=    1.55903        0.0000096502        0.0000089041        0.0000096502        0.0000089041
   PHOTONS EACH PULSE E=    1.56949        0.0000097837        0.0000127581        0.0000097837        0.0000127581
   PHOTONS EACH PULSE E=    1.57995        0.0000099147        0.0000125198        0.0000099147        0.0000125198
   PHOTONS EACH PULSE E=    1.59041        0.0000100590        0.0000137979        0.0000100590        0.0000137979
   PHOTONS EACH PULSE E=    1.60088        0.0000102035        0.0000138086        0.0000102035        0.0000138086
   PHOTONS EACH PULSE E=    1.61134        0.0000103251        0.0000116170        0.0000103251        0.0000116170
   PHOTONS EACH PULSE E=    1.62180        0.0000104336        0.0000103723        0.0000104336        0.0000103723
   PHOTONS EACH PULSE E=    1.63227        0.0000105415        0.0000103142        0.0000105415        0.0000103142
   PHOTONS EACH PULSE E=    1.64273        0.0000106548        0.0000108305        0.0000106548        0.0000108305
   PHOTONS EACH PULSE E=    1.65319        0.0000107652        0.0000105483        0.0000107652        0.0000105483
   PHOTONS EACH PULSE E=    1.66366        0.0000108705        0.0000100668        0.0000108705        0.0000100668
   PHOTONS EACH PULSE E=    1.67412        0.0000109702        0.0000095269        0.0000109702        0.0000095269
   PHOTONS EACH PULSE E=    1.68458        0.0000110606        0.0000086358        0.0000110606        0.0000086358
   PHOTONS EACH PULSE E=    1.69505        0.0000111430        0.0000078748        0.0000111430        0.0000078748
   PHOTONS EACH PULSE E=    1.70551        0.0000112187        0.0000072317        0.0000112187        0.0000072317
   PHOTONS EACH PULSE E=    1.71597        0.0000112885        0.0000066756        0.0000112885        0.0000066756
   PHOTONS EACH PULSE E=    1.72644        0.0000113535        0.0000062122        0.0000113535        0.0000062122
   PHOTONS EACH PULSE E=    1.73690        0.0000114147        0.0000058497        0.0000114147        0.0000058497
   PHOTONS EACH PULSE E=    1.74736        0.0000114723        0.0000055025        0.0000114723        0.0000055025
   PHOTONS EACH PULSE E=    1.75783        0.0000115262        0.0000051540        0.0000115262        0.0000051540
   PHOTONS EACH PULSE E=    1.76829        0.0000115771        0.0000048644        0.0000115771        0.0000048644
